myv_van_id,contact_type_name,datetime_canvassed,master_survey_question_name,master_survey_response_name
4274867,Walk,2018-07-08 00:00:00 UTC,2018MSQ: CandidNomin,
3616045,Walk,2018-09-09 00:00:00 UTC,2018MSQ: CandidNomin,
32071912,Walk,2018-08-24 00:00:00 UTC,2018MSQ: D Ticket ID,
39053820,Walk,2018-10-03 20:14:00 UTC,2018MSQ: D Ticket ID,
40458044,Walk,2018-10-28 15:00:00 UTC,2018MSQ: D Ticket ID,
33795221,Walk,2018-10-11 18:13:00 UTC,2018MSQ: D Ticket ID,
4222060,Walk,2018-08-12 16:22:00 UTC,2018MSQ: D Ticket ID,
433686,Walk,2018-09-08 14:46:00 UTC,2018MSQ: D Ticket ID,
39334990,Walk,2018-08-24 00:00:00 UTC,2018MSQ: D Ticket ID,
4476355,Walk,2018-07-29 12:24:00 UTC,2018MSQ: D Ticket ID,
37497127,Walk,2018-10-20 16:25:00 UTC,2018MSQ: D Ticket ID,
3452087,Walk,2018-10-13 17:01:00 UTC,2018MSQ: D Ticket ID,
3372160,Walk,2018-10-03 00:00:00 UTC,2018MSQ: CandidNomin,
14744751,Walk,2018-10-22 00:00:00 UTC,2018MSQ: CandidNomin,
4164780,Walk,2018-10-15 00:00:00 UTC,2018MSQ: CandidNomin,
4193671,Walk,2018-11-04 00:00:00 UTC,2018MSQ: CandidNomin,
38485941,Walk,2018-11-04 00:00:00 UTC,2018MSQ: CandidNomin,
20157708,Walk,2018-10-28 00:00:00 UTC,2018MSQ: CandidNomin,
40394910,Walk,2018-11-06 00:00:00 UTC,2018MSQ: CandidNomin,
39606350,Walk,2018-11-03 00:00:00 UTC,2018MSQ: CandidNomin,
19972027,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,
38454746,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,
3819221,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,
38223745,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,
4894921,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,
39053820,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,
39617950,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,
4314127,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,
23838906,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,
4314127,SMS Text,2018-08-11 00:00:00 UTC,2018MSQ: D Ticket ID,
4419416,SMS Text,2018-04-30 12:10:00 UTC,2018MSQ: CandidNomin,
4676000,SMS Text,2018-09-20 20:17:00 UTC,2018MSQ: CandidNomin,
32340375,SMS Text,2018-08-28 13:48:00 UTC,2018MSQ: CandidNomin,
3653994,SMS Text,2018-05-03 18:44:00 UTC,2018MSQ: CandidNomin,
3393444,SMS Text,2018-09-08 20:07:00 UTC,2018MSQ: CandidNomin,
3643373,SMS Text,2018-08-28 16:04:00 UTC,2018MSQ: CandidNomin,
3671146,SMS Text,2018-06-08 11:51:00 UTC,2018MSQ: CandidNomin,
4193194,SMS Text,2018-06-26 17:30:00 UTC,2018MSQ: CandidNomin,
3619270,SMS Text,2018-08-10 20:28:00 UTC,2018MSQ: CandidNomin,
16406573,SMS Text,2018-01-06 16:36:00 UTC,2018MSQ: CandidNomin,
2162498,SMS Text,2018-06-02 18:25:00 UTC,2018MSQ: CandidNomin,
3342552,SMS Text,2018-08-24 20:56:00 UTC,2018MSQ: CandidNomin,
3618093,SMS Text,2018-08-05 17:45:00 UTC,2018MSQ: CandidNomin,
4376977,SMS Text,2018-08-25 23:56:00 UTC,2018MSQ: CandidNomin,
37505449,SMS Text,2018-04-08 19:41:00 UTC,2018MSQ: CandidNomin,
3734747,SMS Text,2018-08-30 13:52:00 UTC,2018MSQ: CandidNomin,
7409645,SMS Text,2018-09-16 01:56:00 UTC,2018MSQ: CandidNomin,
4232415,SMS Text,2018-06-13 18:28:00 UTC,2018MSQ: CandidNomin,
37096141,SMS Text,2018-09-17 15:23:00 UTC,2018MSQ: CandidNomin,
3576984,SMS Text,2018-07-29 20:19:00 UTC,2018MSQ: CandidNomin,
3913757,SMS Text,2018-09-03 11:48:00 UTC,2018MSQ: CandidNomin,
3740116,SMS Text,2018-07-02 14:44:00 UTC,2018MSQ: CandidNomin,
2325581,SMS Text,2018-04-13 19:52:00 UTC,2018MSQ: CandidNomin,
37673988,SMS Text,2018-07-09 13:45:00 UTC,2018MSQ: CandidNomin,
17867157,SMS Text,2018-08-28 13:38:00 UTC,2018MSQ: CandidNomin,
3666370,SMS Text,2018-04-17 17:56:00 UTC,2018MSQ: CandidNomin,
18091459,SMS Text,2018-08-14 19:59:00 UTC,2018MSQ: CandidNomin,
13182435,SMS Text,2018-09-05 02:02:00 UTC,2018MSQ: CandidNomin,
3621003,SMS Text,2018-06-20 14:27:00 UTC,2018MSQ: CandidNomin,
22848611,SMS Text,2018-10-01 21:55:00 UTC,2018MSQ: CandidNomin,
3625637,SMS Text,2018-09-28 18:51:00 UTC,2018MSQ: CandidNomin,
19648975,SMS Text,2018-08-30 18:26:00 UTC,2018MSQ: CandidNomin,
3760773,SMS Text,2018-08-30 20:52:00 UTC,2018MSQ: CandidNomin,
29166748,SMS Text,2018-09-03 17:44:00 UTC,2018MSQ: CandidNomin,
3480369,SMS Text,2018-09-01 13:29:00 UTC,2018MSQ: CandidNomin,
4054518,SMS Text,2018-06-05 15:19:00 UTC,2018MSQ: CandidNomin,
3614966,SMS Text,2018-06-06 16:25:00 UTC,2018MSQ: CandidNomin,
37679832,SMS Text,2018-04-17 16:18:00 UTC,2018MSQ: CandidNomin,
189676,SMS Text,2018-07-01 17:36:00 UTC,2018MSQ: CandidNomin,
4557756,SMS Text,2018-06-09 16:30:00 UTC,2018MSQ: CandidNomin,
3575650,SMS Text,2018-06-09 13:05:00 UTC,2018MSQ: CandidNomin,
7409645,SMS Text,2018-08-26 19:23:00 UTC,2018MSQ: CandidNomin,
32348947,SMS Text,2018-07-16 14:29:00 UTC,2018MSQ: CandidNomin,
15682614,SMS Text,2018-06-29 21:38:00 UTC,2018MSQ: CandidNomin,
32682228,SMS Text,2018-09-07 22:32:00 UTC,2018MSQ: CandidNomin,
4294847,SMS Text,2018-06-30 11:01:00 UTC,2018MSQ: CandidNomin,
4071866,SMS Text,2018-06-02 17:31:00 UTC,2018MSQ: CandidNomin,
3858011,SMS Text,2018-08-10 20:28:00 UTC,2018MSQ: CandidNomin,
38484367,SMS Text,2018-03-25 15:04:00 UTC,2018MSQ: CandidNomin,
39039116,SMS Text,2018-08-15 14:19:00 UTC,2018MSQ: CandidNomin,
20183212,SMS Text,2018-09-15 19:46:00 UTC,2018MSQ: CandidNomin,
37684591,SMS Text,2018-05-13 12:32:00 UTC,2018MSQ: CandidNomin,
20901474,SMS Text,2018-09-17 19:25:00 UTC,2018MSQ: CandidNomin,
4506148,SMS Text,2018-10-01 14:18:00 UTC,2018MSQ: CandidNomin,
32354695,SMS Text,2018-04-10 16:22:00 UTC,2018MSQ: CandidNomin,
26619014,SMS Text,2018-03-12 18:56:00 UTC,2018MSQ: CandidNomin,
37980098,SMS Text,2018-03-26 18:39:00 UTC,2018MSQ: CandidNomin,
4372402,SMS Text,2018-07-22 21:01:00 UTC,2018MSQ: CandidNomin,
17938767,SMS Text,2018-08-20 16:39:00 UTC,2018MSQ: CandidNomin,
21144536,SMS Text,2018-07-31 12:30:00 UTC,2018MSQ: CandidNomin,
39338691,SMS Text,2018-08-30 13:26:00 UTC,2018MSQ: CandidNomin,
4382315,SMS Text,2018-07-02 17:04:00 UTC,2018MSQ: CandidNomin,
20608551,SMS Text,2018-08-05 12:09:00 UTC,2018MSQ: CandidNomin,
3363636,SMS Text,2018-04-10 15:40:00 UTC,2018MSQ: CandidNomin,
37081926,SMS Text,2018-08-17 18:22:00 UTC,2018MSQ: CandidNomin,
4446505,SMS Text,2018-09-13 23:33:00 UTC,2018MSQ: CandidNomin,
4172496,SMS Text,2018-09-26 20:51:00 UTC,2018MSQ: CandidNomin,
2327671,SMS Text,2018-08-27 20:18:00 UTC,2018MSQ: CandidNomin,
2130710,SMS Text,2018-09-16 01:57:00 UTC,2018MSQ: CandidNomin,
20756411,SMS Text,2018-07-13 19:09:00 UTC,2018MSQ: CandidNomin,
37676269,SMS Text,2018-08-14 14:56:00 UTC,2018MSQ: CandidNomin,
3504221,SMS Text,2018-09-02 18:58:00 UTC,2018MSQ: CandidNomin,
17724430,SMS Text,2018-10-28 16:29:00 UTC,2018MSQ: CandidNomin,
36966013,SMS Text,2018-04-03 17:21:00 UTC,2018MSQ: CandidNomin,
3986979,SMS Text,2018-08-05 15:02:00 UTC,2018MSQ: CandidNomin,
29081467,SMS Text,2018-08-23 20:02:00 UTC,2018MSQ: CandidNomin,
266914,SMS Text,2018-08-18 13:43:00 UTC,2018MSQ: CandidNomin,
4362733,SMS Text,2018-09-01 18:26:00 UTC,2018MSQ: CandidNomin,
2131809,SMS Text,2018-04-29 20:12:00 UTC,2018MSQ: CandidNomin,
4464986,SMS Text,2018-04-23 15:40:00 UTC,2018MSQ: CandidNomin,
20546861,SMS Text,2018-07-14 18:10:00 UTC,2018MSQ: CandidNomin,
4293301,SMS Text,2018-05-25 20:19:00 UTC,2018MSQ: CandidNomin,
31956649,SMS Text,2018-08-03 18:20:00 UTC,2018MSQ: CandidNomin,
20056316,SMS Text,2018-06-03 12:27:00 UTC,2018MSQ: CandidNomin,
4110425,SMS Text,2018-08-26 18:41:00 UTC,2018MSQ: CandidNomin,
39879562,SMS Text,2018-08-21 15:15:00 UTC,2018MSQ: CandidNomin,
3134513,SMS Text,2018-04-04 16:27:00 UTC,2018MSQ: CandidNomin,
3754298,SMS Text,2018-05-12 18:38:00 UTC,2018MSQ: CandidNomin,
7679018,SMS Text,2018-08-24 16:14:00 UTC,2018MSQ: CandidNomin,
31483832,SMS Text,2018-09-17 18:12:00 UTC,2018MSQ: CandidNomin,
24037266,SMS Text,2018-07-21 08:25:00 UTC,2018MSQ: CandidNomin,
3718260,SMS Text,2018-05-22 18:42:00 UTC,2018MSQ: CandidNomin,
20514555,Phone,2018-10-24 18:20:00 UTC,2018MSQ: CandidNomin,
4293301,Phone,2018-10-31 00:00:00 UTC,2018MSQ: D Ticket ID,
4299623,Phone,2018-10-31 00:00:00 UTC,2018MSQ: D Ticket ID,
11106538,Phone,2018-05-16 00:00:00 UTC,2018MSQ: CandidNomin,
31888851,Phone,2018-10-14 00:00:00 UTC,2018MSQ: CandidNomin,
3431225,Phone,2018-08-02 16:06:00 UTC,2018MSQ: D Ticket ID,
3538950,Phone,2018-06-23 00:00:00 UTC,2018MSQ: CandidNomin,
32624240,Phone,2018-09-28 00:00:00 UTC,2018MSQ: CandidNomin,
3017097,Phone,2018-10-24 00:00:00 UTC,2018MSQ: CandidNomin,
20202006,Phone,2018-11-01 00:00:00 UTC,2018MSQ: CandidNomin,
4276300,Phone,2018-09-29 00:00:00 UTC,2018MSQ: CandidNomin,
3152033,Phone,2018-08-01 00:00:00 UTC,2018MSQ: CandidNomin,
32622932,Phone,2018-11-02 00:00:00 UTC,2018MSQ: CandidNomin,
4434616,Walk,2018-07-08 00:00:00 UTC,2018MSQ: CandidNomin,
3752613,Walk,2017-11-11 00:00:00 UTC,2018MSQ: D Ticket ID,
4014028,Walk,2018-09-09 00:00:00 UTC,2018MSQ: CandidNomin,
32771722,Walk,2018-10-11 18:40:00 UTC,2018MSQ: CandidNomin,
4198368,Walk,2018-11-04 17:51:00 UTC,2018MSQ: CandidNomin,
13220933,Walk,2018-09-09 00:00:00 UTC,2018MSQ: CandidNomin,
3520565,Walk,2018-08-25 12:26:00 UTC,2018MSQ: CandidNomin,
3644102,Walk,2018-01-07 00:00:00 UTC,2018MSQ: D Ticket ID,
4033607,Walk,2018-08-24 00:00:00 UTC,2018MSQ: D Ticket ID,
33795221,Walk,2018-08-24 00:00:00 UTC,2018MSQ: D Ticket ID,
19168811,Walk,2018-08-24 00:00:00 UTC,2018MSQ: D Ticket ID,
19972026,Walk,2018-08-24 00:00:00 UTC,2018MSQ: D Ticket ID,
3934770,Walk,2018-08-18 00:00:00 UTC,2018MSQ: D Ticket ID,
39335482,Walk,2018-07-26 18:28:00 UTC,MSQ2018:CONG ID DCCC,
9308427,Walk,2018-10-27 13:52:00 UTC,2018MSQ: D Ticket ID,
38223254,Walk,2018-10-30 19:20:00 UTC,2018MSQ: D Ticket ID,
3545515,Walk,2018-10-30 18:47:00 UTC,2018MSQ: D Ticket ID,
20135906,Walk,2018-10-14 14:19:00 UTC,2018MSQ: D Ticket ID,
3419042,Walk,2018-10-18 20:17:00 UTC,2018MSQ: D Ticket ID,
3689646,Walk,2018-10-07 16:26:00 UTC,2018MSQ: D Ticket ID,
39618129,Walk,2018-09-10 19:22:00 UTC,2018MSQ: D Ticket ID,
32624446,Walk,2018-09-11 00:00:00 UTC,2018MSQ: CandidNomin,
20739971,Walk,2018-10-27 00:00:00 UTC,2018MSQ: CandidNomin,
13473764,Walk,2018-10-31 00:00:00 UTC,2018MSQ: CandidNomin,
4555301,Paid Walk,2018-10-20 19:43:00 UTC,2018MSQ: D Ticket ID,
2128488,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,
32348112,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,
4361656,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,
39873389,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,
3393522,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,
3143141,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,
21071784,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,
3519750,SMS Text,2018-08-11 00:00:00 UTC,2018MSQ: D Ticket ID,
3143141,SMS Text,2018-08-11 00:00:00 UTC,2018MSQ: D Ticket ID,
3486845,SMS Text,2018-06-18 14:08:00 UTC,2018MSQ: CandidNomin,
20056316,SMS Text,2018-06-12 13:59:00 UTC,2018MSQ: CandidNomin,
21819901,SMS Text,2018-06-16 18:37:00 UTC,2018MSQ: CandidNomin,
3681461,SMS Text,2018-08-30 18:20:00 UTC,2018MSQ: CandidNomin,
4152858,SMS Text,2018-06-07 15:40:00 UTC,2018MSQ: CandidNomin,
3717875,SMS Text,2018-08-09 14:10:00 UTC,2018MSQ: CandidNomin,
3517889,SMS Text,2018-09-19 23:20:00 UTC,2018MSQ: CandidNomin,
3643993,SMS Text,2018-10-08 19:58:00 UTC,2018MSQ: CandidNomin,
3252746,SMS Text,2018-10-29 17:15:00 UTC,2018MSQ: CandidNomin,
3433414,SMS Text,2018-08-18 15:27:00 UTC,2018MSQ: CandidNomin,
4659831,SMS Text,2018-08-12 16:21:00 UTC,2018MSQ: CandidNomin,
4372402,SMS Text,2018-07-17 13:04:00 UTC,2018MSQ: CandidNomin,
37679832,SMS Text,2018-04-11 16:17:00 UTC,2018MSQ: CandidNomin,
3907427,SMS Text,2018-09-16 19:27:00 UTC,2018MSQ: CandidNomin,
19588579,SMS Text,2018-06-30 18:14:00 UTC,2018MSQ: CandidNomin,
3765983,SMS Text,2018-08-09 14:11:00 UTC,2018MSQ: CandidNomin,
20514374,SMS Text,2018-07-31 17:30:00 UTC,2018MSQ: CandidNomin,
13168469,SMS Text,2018-07-13 12:35:00 UTC,2018MSQ: CandidNomin,
3492514,SMS Text,2018-07-06 17:58:00 UTC,2018MSQ: CandidNomin,
37976336,SMS Text,2018-08-19 13:30:00 UTC,2018MSQ: CandidNomin,
4363346,SMS Text,2018-09-23 16:53:00 UTC,2018MSQ: CandidNomin,
5366465,SMS Text,2018-06-27 18:31:00 UTC,2018MSQ: CandidNomin,
4251449,SMS Text,2018-09-01 15:07:00 UTC,2018MSQ: CandidNomin,
3919397,SMS Text,2018-06-28 17:00:00 UTC,2018MSQ: CandidNomin,
3884102,SMS Text,2018-09-04 17:00:00 UTC,2018MSQ: CandidNomin,
17724430,SMS Text,2018-10-28 17:49:00 UTC,2018MSQ: CandidNomin,
28739424,SMS Text,2018-09-17 15:03:00 UTC,2018MSQ: CandidNomin,
4716535,SMS Text,2018-03-01 14:22:00 UTC,2018MSQ: CandidNomin,
32356901,SMS Text,2018-09-17 12:40:00 UTC,2018MSQ: CandidNomin,
20748905,SMS Text,2018-06-18 16:07:00 UTC,2018MSQ: CandidNomin,
20114369,SMS Text,2018-06-25 22:05:00 UTC,2018MSQ: CandidNomin,
31812161,SMS Text,2018-05-10 15:38:00 UTC,2018MSQ: CandidNomin,
3588992,SMS Text,2018-09-26 16:35:00 UTC,2018MSQ: CandidNomin,
38347883,SMS Text,2018-06-19 19:10:00 UTC,2018MSQ: CandidNomin,
13220803,SMS Text,2018-06-19 15:10:00 UTC,2018MSQ: CandidNomin,
37389039,SMS Text,2018-10-28 14:00:00 UTC,2018MSQ: CandidNomin,
3339051,SMS Text,2018-10-08 18:01:00 UTC,2018MSQ: CandidNomin,
38782508,SMS Text,2018-07-27 16:36:00 UTC,2018MSQ: CandidNomin,
4508079,SMS Text,2018-09-16 13:01:00 UTC,2018MSQ: CandidNomin,
9138840,SMS Text,2018-07-12 15:56:00 UTC,2018MSQ: CandidNomin,
31809920,SMS Text,2018-06-20 19:24:00 UTC,2018MSQ: CandidNomin,
4796838,SMS Text,2018-06-08 16:01:00 UTC,2018MSQ: CandidNomin,
4308853,SMS Text,2018-04-24 19:52:00 UTC,2018MSQ: CandidNomin,
3203026,SMS Text,2018-06-12 20:13:00 UTC,2018MSQ: CandidNomin,
8915114,SMS Text,2018-07-18 22:55:00 UTC,2018MSQ: CandidNomin,
3768503,SMS Text,2018-04-07 20:50:00 UTC,2018MSQ: CandidNomin,
17220093,SMS Text,2018-04-07 18:37:00 UTC,2018MSQ: CandidNomin,
4535898,SMS Text,2018-11-06 13:11:00 UTC,2018MSQ: CandidNomin,
3938078,SMS Text,2018-09-17 18:54:00 UTC,2018MSQ: CandidNomin,
2162498,SMS Text,2018-07-05 15:25:00 UTC,2018MSQ: CandidNomin,
4236683,SMS Text,2018-07-28 18:08:00 UTC,2018MSQ: CandidNomin,
38475256,SMS Text,2018-10-01 15:47:00 UTC,2018MSQ: CandidNomin,
3667177,SMS Text,2018-09-26 18:58:00 UTC,2018MSQ: CandidNomin,
3232352,SMS Text,2018-03-27 11:42:00 UTC,2018MSQ: CandidNomin,
37503455,SMS Text,2018-10-09 15:50:00 UTC,2018MSQ: CandidNomin,
4382315,SMS Text,2018-09-28 19:09:00 UTC,2018MSQ: CandidNomin,
3203026,SMS Text,2018-04-30 19:26:00 UTC,2018MSQ: CandidNomin,
4064507,SMS Text,2018-03-21 15:49:00 UTC,2018MSQ: CandidNomin,
4043591,SMS Text,2018-09-11 15:56:00 UTC,2018MSQ: CandidNomin,
3891691,SMS Text,2018-04-29 17:03:00 UTC,2018MSQ: CandidNomin,
13250582,SMS Text,2018-08-12 18:31:00 UTC,2018MSQ: CandidNomin,
3961656,SMS Text,2018-03-15 20:17:00 UTC,2018MSQ: CandidNomin,
20157892,SMS Text,2018-09-16 14:53:00 UTC,2018MSQ: CandidNomin,
4091041,SMS Text,2018-09-19 17:34:00 UTC,2018MSQ: CandidNomin,
9739098,SMS Text,2018-05-04 15:31:00 UTC,2018MSQ: CandidNomin,
17363982,SMS Text,2018-09-07 11:44:00 UTC,2018MSQ: CandidNomin,
3668274,SMS Text,2018-08-08 15:09:00 UTC,2018MSQ: CandidNomin,
3850362,SMS Text,2018-04-25 19:39:00 UTC,2018MSQ: CandidNomin,
4026055,SMS Text,2018-09-03 19:05:00 UTC,2018MSQ: CandidNomin,
38214204,SMS Text,2018-10-18 00:00:00 UTC,2018MSQ: CandidNomin,
31335057,Phone,2018-11-05 13:09:00 UTC,2018MSQ: CandidNomin,
2944763,Phone,2018-08-11 17:19:00 UTC,2018MSQ: D Ticket ID,
3838953,Phone,2018-10-27 00:00:00 UTC,2018MSQ: CandidNomin,
3238406,Phone,2018-08-28 00:00:00 UTC,2018MSQ: CandidNomin,
3238406,Phone,2018-10-20 00:00:00 UTC,2018MSQ: CandidNomin,
3836054,Walk,2018-08-25 12:26:00 UTC,2018MSQ: CandidNomin,
37965860,Walk,2018-11-03 15:39:00 UTC,2018MSQ: CandidNomin,
13086789,Walk,2018-07-08 00:00:00 UTC,2018MSQ: CandidNomin,
39341160,Walk,2018-10-16 14:42:00 UTC,2018MSQ: CandidNomin,
4220343,Walk,2018-09-09 00:00:00 UTC,2018MSQ: CandidNomin,
37965837,Walk,2018-10-12 13:33:00 UTC,2018MSQ: CandidNomin,
3143141,Walk,2018-08-24 00:00:00 UTC,2018MSQ: D Ticket ID,
4654323,Walk,2018-08-24 00:00:00 UTC,2018MSQ: D Ticket ID,
38223745,Walk,2018-08-24 00:00:00 UTC,2018MSQ: D Ticket ID,
4066549,Walk,2018-09-29 12:47:00 UTC,2018MSQ: D Ticket ID,
37786073,Walk,2018-10-21 15:16:00 UTC,2018MSQ: D Ticket ID,
3312391,Walk,2018-07-28 12:40:00 UTC,2018MSQ: D Ticket ID,
3500279,Walk,2018-10-14 13:58:00 UTC,2018MSQ: D Ticket ID,
4321903,Walk,2018-06-30 00:00:00 UTC,2018MSQ: CandidNomin,
37947208,Walk,2018-11-01 00:00:00 UTC,2018MSQ: CandidNomin,
20023297,Walk,2018-10-26 00:00:00 UTC,2018MSQ: CandidNomin,
4654323,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,
32071912,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,
20089077,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,
4422571,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,
36954674,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,
3441198,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,
32628321,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,
33795221,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,
32348112,SMS Text,2018-08-11 00:00:00 UTC,2018MSQ: D Ticket ID,
4040454,SMS Text,2018-09-16 17:36:00 UTC,2018MSQ: CandidNomin,
3397377,SMS Text,2017-12-27 17:09:00 UTC,2018MSQ: CandidNomin,
4555077,SMS Text,2018-08-27 12:21:00 UTC,2018MSQ: CandidNomin,
37958634,SMS Text,2018-05-21 10:41:00 UTC,2018MSQ: CandidNomin,
3430492,SMS Text,2018-06-30 10:33:00 UTC,2018MSQ: CandidNomin,
20777215,SMS Text,2018-06-09 13:46:00 UTC,2018MSQ: CandidNomin,
3335619,SMS Text,2018-08-18 14:58:00 UTC,2018MSQ: CandidNomin,
32627360,SMS Text,2018-07-05 13:27:00 UTC,2018MSQ: CandidNomin,
32342457,SMS Text,2018-08-12 12:49:00 UTC,2018MSQ: CandidNomin,
36960554,SMS Text,2018-08-28 15:42:00 UTC,2018MSQ: CandidNomin,
3431225,SMS Text,2018-09-08 18:05:00 UTC,2018MSQ: CandidNomin,
17286099,SMS Text,2018-05-09 10:38:00 UTC,2018MSQ: CandidNomin,
39877741,SMS Text,2018-09-28 19:19:00 UTC,2018MSQ: CandidNomin,
4308853,SMS Text,2018-07-12 14:54:00 UTC,2018MSQ: CandidNomin,
20264121,SMS Text,2018-05-01 20:29:00 UTC,2018MSQ: CandidNomin,
20777215,SMS Text,2018-08-20 16:14:00 UTC,2018MSQ: CandidNomin,
3482596,SMS Text,2018-08-14 14:46:00 UTC,2018MSQ: CandidNomin,
3563096,SMS Text,2018-08-27 10:05:00 UTC,2018MSQ: CandidNomin,
22889748,SMS Text,2018-09-19 02:35:00 UTC,2018MSQ: CandidNomin,
18620893,SMS Text,2018-09-03 15:08:00 UTC,2018MSQ: CandidNomin,
20242119,SMS Text,2018-10-08 18:19:00 UTC,2018MSQ: CandidNomin,
3964801,SMS Text,2018-04-30 16:20:00 UTC,2018MSQ: CandidNomin,
3549749,SMS Text,2018-06-11 20:39:00 UTC,2018MSQ: CandidNomin,
3541856,SMS Text,2018-08-13 21:00:00 UTC,2018MSQ: CandidNomin,
15583901,SMS Text,2018-08-05 14:29:00 UTC,2018MSQ: CandidNomin,
3447267,SMS Text,2018-07-16 19:41:00 UTC,2018MSQ: CandidNomin,
4037955,SMS Text,2018-08-17 11:54:00 UTC,2018MSQ: CandidNomin,
38474447,SMS Text,2018-09-19 11:17:00 UTC,2018MSQ: CandidNomin,
3597146,SMS Text,2018-09-18 17:28:00 UTC,2018MSQ: CandidNomin,
4222909,SMS Text,2018-08-03 14:20:00 UTC,2018MSQ: CandidNomin,
37673002,SMS Text,2018-03-13 15:31:00 UTC,2018MSQ: CandidNomin,
4444113,SMS Text,2018-05-16 16:03:00 UTC,2018MSQ: CandidNomin,
37980151,SMS Text,2018-07-03 10:26:00 UTC,2018MSQ: CandidNomin,
3452282,SMS Text,2018-04-18 12:47:00 UTC,2018MSQ: CandidNomin,
17220093,SMS Text,2018-06-21 19:42:00 UTC,2018MSQ: CandidNomin,
3745029,SMS Text,2018-09-18 20:30:00 UTC,2018MSQ: CandidNomin,
17724430,SMS Text,2018-11-04 18:01:00 UTC,2018MSQ: CandidNomin,
32348839,SMS Text,2018-07-29 20:48:00 UTC,2018MSQ: CandidNomin,
39330354,SMS Text,2018-05-15 12:45:00 UTC,2018MSQ: CandidNomin,
15411836,SMS Text,2018-07-04 12:32:00 UTC,2018MSQ: CandidNomin,
2128488,SMS Text,2018-09-21 00:39:00 UTC,2018MSQ: CandidNomin,
4445906,SMS Text,2018-09-15 15:51:00 UTC,2018MSQ: CandidNomin,
3936197,SMS Text,2018-09-19 16:33:00 UTC,2018MSQ: CandidNomin,
4040475,SMS Text,2018-09-07 14:05:00 UTC,2018MSQ: CandidNomin,
3798109,SMS Text,2018-07-29 12:58:00 UTC,2018MSQ: CandidNomin,
4455869,SMS Text,2018-09-11 18:20:00 UTC,2018MSQ: CandidNomin,
13326703,SMS Text,2018-08-14 17:56:00 UTC,2018MSQ: CandidNomin,
38192472,SMS Text,2018-10-28 21:40:00 UTC,2018MSQ: CandidNomin,
4004224,SMS Text,2018-07-02 16:30:00 UTC,2018MSQ: CandidNomin,
16331286,SMS Text,2018-08-14 15:25:00 UTC,2018MSQ: CandidNomin,
39003171,SMS Text,2018-09-05 15:15:00 UTC,2018MSQ: CandidNomin,
3839386,SMS Text,2018-07-08 18:45:00 UTC,2018MSQ: CandidNomin,
32627360,SMS Text,2018-09-26 20:40:00 UTC,2018MSQ: CandidNomin,
3850075,SMS Text,2018-08-24 19:02:00 UTC,2018MSQ: CandidNomin,
4363346,SMS Text,2018-09-26 08:28:00 UTC,2018MSQ: CandidNomin,
38461108,SMS Text,2018-03-26 16:22:00 UTC,2018MSQ: CandidNomin,
37941519,SMS Text,2018-05-14 18:45:00 UTC,2018MSQ: CandidNomin,
3959877,SMS Text,2018-06-21 15:43:00 UTC,2018MSQ: CandidNomin,
3503370,SMS Text,2018-09-10 18:47:00 UTC,2018MSQ: CandidNomin,
3980707,SMS Text,2018-09-06 21:10:00 UTC,2018MSQ: CandidNomin,
3292773,SMS Text,2018-05-09 19:56:00 UTC,2018MSQ: CandidNomin,
32768082,SMS Text,2018-09-07 21:32:00 UTC,2018MSQ: CandidNomin,
20443624,SMS Text,2018-08-02 20:04:00 UTC,2018MSQ: CandidNomin,
21602192,SMS Text,2018-08-18 19:23:00 UTC,2018MSQ: CandidNomin,
